time (h),c_v,c_c,parenchyma 1,parenchyma 2,parenchyma 3,parenchyma 4,parenchyma 5,parenchyma 6,parenchyma 7
0.0,229.8689044375938,38.705120235355665,155.90406587925315,174.16043877141462,193.45252908851572,192.36597890652382,170.82453908986065,126.73877152052425,103.87642133154289
0.09999999999999998,231.66817223408907,77.62140821563256,148.64874882581626,162.76966512862276,194.62485954803327,184.31534100837365,160.16130928237914,136.61727064101166,118.5081009411473
0.20000000000000007,230.069058418487,73.42918838090254,144.53764959921548,158.8153002362664,174.48132055030695,180.5314776552967,152.65818253831253,129.6309435936429,121.01690930483026
0.29999999999999993,216.20548294825755,62.79285757402784,129.7601435178174,144.19770553642857,168.6059010476843,171.03846027578888,149.3328730144778,126.09065386810805,126.82561081382184
0.4,204.18247688962833,78.7272324846734,121.23506655384618,142.4588016389328,160.25662070185209,162.94863879407754,154.51146013917585,132.409800979166,125.30804121265777
0.4999999999999999,201.66943246285769,80.65750053215542,115.40730276096002,126.59474537554287,150.61322308273137,161.30716434759864,153.86016543944388,133.42116104135138,138.18143693614027
0.6,191.8364710205629,81.24059461617561,104.60364746212166,118.07602250620319,142.90252924736808,152.8445693141708,146.7785269726022,143.25306346787426,137.63816184514434
0.7000000000000001,174.34364849995708,51.64375133038856,104.44670132472281,125.20425766700944,141.79903481302546,151.7273076747932,142.33489679361793,139.8218523668473,131.32325079717413
0.7999999999999999,174.55545165434148,69.31745374483862,97.12498398238645,105.61225408330006,130.39661199674245,147.11741201961723,149.35617136146007,134.84977331767402,146.74252043635684
0.9,177.86275791005355,70.08142772270308,91.04506853420567,103.9644255421896,133.66791171620918,139.9817637484075,133.69862317359494,135.04886828279533,131.5064605257166
0.9999999999999999,151.12049163748196,67.39724634718984,91.98780437437054,110.00208626107069,124.91196931395898,134.41663586695796,130.83080846323043,127.99794127333938,136.38852323427653
1.1,144.74733472205602,99.99999999999999,87.74634030624617,92.85715042154122,119.01219244858213,135.34645171470538,133.55459702861353,125.03693317504577,135.216192774759
1.2000000000000002,150.1260758276473,68.66393511198564,72.65134129642593,87.78149962987399,115.13619472334801,125.68716885900582,129.51551087450343,125.66387051202354,134.4049866934668
1.3000000000000003,127.44513504039617,68.28194812305338,71.30692077397109,85.64535891633034,109.34231943516335,130.11385478563932,122.92949178892121,116.48643983254843,134.2630785800293
