time (h),c_v,c_c,parenchyma 1,parenchyma 2,parenchyma 3,parenchyma 4,parenchyma 5,parenchyma 6,parenchyma 7
0.0,187.59480614040407,47.137537164007036,97.43189126873368,135.23223712153387,130.6443783750986,119.836478369031,112.56370972635155,86.60654693283173,68.24161155269704
0.10000000000000009,182.32055093744307,43.81507493477337,85.48935137430979,121.67040834900793,125.5688368424246,115.20614647169467,109.16661610339177,90.5421394332868,74.57754383835932
0.19999999999999996,181.2526545719313,17.70993871731084,87.02445239973302,115.30246951034523,127.06222316607001,110.7388811358534,100.75920757235603,93.12769249438747,78.53513136338813
0.30000000000000004,191.45151993204294,100.0,82.6095200533948,116.04650810023662,116.43255870396214,105.58977003822582,101.09064983920878,87.69947211941022,83.88219768217947
0.3999999999999999,166.71090953218857,90.71506583338387,82.1817547478915,111.35246647654874,114.92172805048236,107.79230629209393,101.34548874461501,92.55430495722347,81.56361871245676
0.5,175.93668466719248,83.32852982221952,75.05218129967842,110.4544627146411,111.94026454705417,105.1104301923427,101.98258600813055,91.39767004429342,89.87015351010254
0.6000000000000001,161.18712456768398,65.97468296826648,77.07435835204174,104.7615435956556,106.84045264243673,105.27577210120744,94.03024695103453,95.7633031976215,90.13712760148049
0.7,160.56443783750984,92.34648989745767,72.17712820823978,99.22183119956313,102.29961774164188,100.83581093380253,89.85270918026818,90.70520599478186,83.9663855348583
0.8,137.98919968448516,73.80627692494387,69.77678842303258,93.06398276803591,107.27807778654207,98.80392573266184,96.10915599781566,89.86484436623991,86.1272070869486
0.8999999999999999,137.763940294885,70.5727807778654,67.07231053940902,92.784115041563,97.59723317759844,95.30595837631212,93.54104726654934,82.88104483951216,88.41848188823494
1.0,145.27486196225956,65.70770887688853,62.35308840482979,90.2531703173351,99.73833505248466,90.61874279473332,90.83641769310114,85.54092591468965,84.16889145076148
1.1,141.94678720951399,60.10110126812692,65.51741399186942,83.89736666464414,97.263515563376,88.81439233056246,83.8503428190037,88.17653661792366,83.44457253807414
1.2000000000000002,124.97193738244037,85.37558400582488,54.385656210181416,81.6500819125053,89.41963473090223,88.193980947758,81.99593471269947,80.41153449426612,79.40279716036648
